,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1,23197,https://www.airbnb.com/rooms/23197,20250612050654,2025-06-23,city scrape,"Forum CCIB DeLuxe, Spacious, Large Balcony, relax","Beautiful and Spacious Apartment with Large Terrace – Just 5 Minutes from CCIB, 10 Minutes to the Beach and Marina (Port Fòrum).<br /><br />Enjoy the perfect balance of business and leisure in this modern, family-friendly apartment. <br /><br />Relax on the terrace with dinner, wine, or a cold beer—just a short walk from the sea and Marina, but away from the crowds of central Barcelona.<br /><br />Smart TV, high-speed Wi-Fi, elevator, private parking (on request), and great public transport links.","Strategically located in the Parc del Fòrum, a spacious area where all kinds of music festivals and events are held throughout the year.<br />The CCIB (Barcelona Internation Convention Center) is just down the road,<br />Go over the road and cut through the park and you will arrive at the Port Forum Marina, and the beautiful Platja del Forum beach, surrounded by beautiful parks, a lovely spacious area for walking, cycling...<br />The Forum bathing area on the other side of the beach has wheelchair access for bathing.<br />The tram (just outside the apartment) & Metro (5 minutes walk) takes you everywhere, very quickly and conveniently into the city center and other areas of Barcelona.<br />The area is great for people wanting to stay away from the busy touristy areas of Barcelona, but accessible within minutes.",https://a0.muscache.com/pictures/miso/Hosting-23197/original/0820d261-5f12-4ac9-8604-fefa1c5ec62a.jpeg,90417,https://www.airbnb.com/users/show/90417,Etain (Marnie),2010-03-09,"Catalonia, Spain","Hi there,

I’m marnie, originally from Australia, but I’ve been living in Spain for many years now.

Feel free to reach out if you have any questions about our listings—I’m happy to help! 

Cheers,
marnie",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/44b56b17-e3c1-4fc9-a036-09edc5a0bbee.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44b56b17-e3c1-4fc9-a036-09edc5a0bbee.jpg?aki_policy=profile_x_medium,El Besòs i el Maresme,6.0,9.0,"['email', 'phone']",t,t,"Sant Adria de Besos, Barcelona, Spain",el Besòs i el Maresme,Sant Martí,41.41243172529066,2.219750335269476,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,"[""Bed linens"", ""Ceiling fan"", ""Oven"", ""AC - split type ductless system"", ""Coffee"", ""Coffee maker: drip coffee maker, Nespresso"", ""Private entrance"", ""Hot water"", ""Room-darkening shades"", ""Private backyard \u2013 Fully fenced"", ""Books and reading material"", ""Paid parking garage on premises \u2013 1 space"", ""Neutral body soap"", ""Cooking basics"", ""Wifi"", ""Electric stove"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Hair dryer"", ""Waterfront"", ""Long term stays allowed"", ""Bidet"", ""43 inch HDTV with Amazon Prime Video"", ""Kitchen"", ""Toaster"", ""Portable heater"", ""Dining table"", ""Wine glasses"", ""City skyline view"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Smoke alarm"", ""Outdoor furniture"", ""Outdoor dining area"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Free street parking"", ""Cleaning products"", ""Shared beach access"", ""Shower gel"", ""Heating - split type ductless system"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""Freezer"", ""Essentials"", ""Dishwasher""]",$382.00,3,32,2.0,7.0,1125.0,1125.0,3.3,1125.0,,t,6,12,29,174,2025-06-23,88,10,1,124,7,60,22920.0,2011-03-15,2025-05-31,4.82,4.94,4.9,4.94,4.99,4.65,4.68,HUTB005057,f,1,1,0,0,0.51
5,351395,https://www.airbnb.com/rooms/351395,20250612050654,2025-06-24,city scrape,Garden House - 3BR Apt with amazing Terrrace,"Discover a harmonious fusion of modernity and comfort, creating a serene retreat in the heart of the city. Nestled in the Eixample district, our Garden House apartment in Barcelona embodies coziness, authenticity, and genuineness. Just a leisurely stroll from Gaudi's iconic masterpiece, La Sagrada Família, it offers convenience for exploring the city and its wonders. Immerse yourself in the charm of this Catalan modernist neighborhood for a truly delightful stay.","Our Garden House is located in the Eixample, which translates as ""extension"" in recognition of its status as the newer part of the city, is a large area north of Plaça Catalunya spreading left and right of Passeig de Gracia. <br /><br />Nowadays Eixample is famous for being home to the majority of Barcelona's art nouveau masterpieces, and a high-class residential and shopping area.<br /><br />The right side of the Eixample is the older part and therefore has more of the impressive architecture, as the amazing La Sagrada Familia, less than a 8 minute walk from our Graden House but really there is not a huge difference between the two sides. <br /><br />It is a safe and residential part of the city but there is also a vibrant nightlife and a thriving café culture. Eixample is a beautiful barrio to wander round, take in the glorious architecture and people-watch from one of the many terrace cafes. However the area is very central and most other parts of the city are within walking distanc",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzUxMzk1/original/a665338d-19ca-42f6-aee6-da1ce1f775e3.jpeg,1435464,https://www.airbnb.com/users/show/1435464,Jaume,2011-11-23,"Barcelona, Spain","HIstory buffs, foodies, and party animals all flock to Barcelona - and being a bit of all that myself, it's always a treat to host them all.
Plus, I like to go out and explore the city, then share all the tips with you.

Here's a few

Favourite Foodie places
Can Ravell
La Taverna del Clínic
Xàtiva
Semon Nou
Monvínic

Top Gin and Tonic spots
Bobby's Gin
Milano
Dry Martini

And of course, travelling is a well known vice of mine - so I might just see you on one of my trips and you can host me too!",within an hour,97%,99%,t,https://a0.muscache.com/im/users/1435464/profile_pic/1361384622/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1435464/profile_pic/1361384622/original.jpg?aki_policy=profile_x_medium,La Nova Esquerra de l'Eixample,15.0,34.0,"['email', 'phone', 'work_email']",t,t,"Barcelona, Catalonia, Spain",el Fort Pienc,Eixample,41.39271,2.17974,Entire condo,Entire home/apt,6,2.0,2 baths,3.0,8.0,"[""TV with standard cable"", ""Blender"", ""Dishwasher"", ""Babysitter recommendations"", ""Hangers"", ""Dedicated workspace"", ""Refrigerator"", ""Outdoor dining area"", ""Elevator"", ""Luggage dropoff allowed"", ""Coffee"", ""Long term stays allowed"", ""Coffee maker"", ""Garden view"", ""Drying rack for clothing"", ""Books and reading material"", ""Body soap"", ""Ethernet connection"", ""Wine glasses"", ""Heating"", ""Paid parking off premises"", ""Room-darkening shades"", ""Hot water kettle"", ""Outdoor furniture"", ""Clothing storage"", ""Private patio or balcony"", ""Fast wifi \u2013 280 Mbps"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Bed linens"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Toaster"", ""Crib"", ""Dishes and silverware"", ""Building staff"", ""Dining table"", ""Stainless steel electric stove"", ""Self check-in"", ""High chair"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Hair dryer"", ""Smoke alarm"", ""AC - split type ductless system"", ""Free washer \u2013 In unit"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Freezer"", ""Single level home"", ""Children\u2019s books and toys"", ""Outdoor playground""]",$197.00,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,8,14,37,302,2025-06-24,108,17,2,132,13,102,20094.0,2013-06-20,2025-06-03,4.62,4.63,4.64,4.77,4.74,4.77,4.41,HUTB-009578,t,15,15,0,0,0.74
6,352772,https://www.airbnb.com/rooms/352772,20250612050654,2025-06-24,city scrape,"Charming penthouse, city center, with car park.","Charming penthouse at Barcelona city center, it's bright and confortable, it's very easy to walk through pedestrian streets to the notable places of the city.","The apartment is located in the “Ensanche Izquierdo”, an iconic neighbourhood  in the heart of Barcelona.",https://a0.muscache.com/pictures/4593387/0fb796ab_original.jpg,1786501,https://www.airbnb.com/users/show/1786501,Fidel,2012-02-21,"Barcelona, Spain","I love science books and essays, when I was young I read all the novels I could.
I enjoy cycling with my BTT trough the mountains around Barcelona.
When I have time I like to travel around the world -I've been in almost 100 countries- I enjoy architecture and looking at the life of other people. 
I like to travel with light luggage and I appreciate sophisticated lodges but I adapt at any place on the trip.
I never found a place I didn't like because for me the point when travelling is to learn.  
  
    ",within an hour,100%,99%,t,https://a0.muscache.com/im/users/1786501/profile_pic/1371917770/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1786501/profile_pic/1371917770/original.jpg?aki_policy=profile_x_medium,La Nova Esquerra de l'Eixample,7.0,11.0,"['email', 'phone']",t,t,"Barcelona, Catalonia, Spain",la Nova Esquerra de l'Eixample,Eixample,41.38184,2.15119,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Courtyard view"", ""Blender"", ""Hangers"", ""Quality body soap"", ""Outdoor dining area"", ""Elevator"", ""Coffee"", ""Long term stays allowed"", ""Coffee maker"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Outdoor furniture"", ""Kitchen"", ""Air conditioning"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""Shampoo"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""TV"", ""Free parking garage on premises \u2013 1 space"", ""Free washer \u2013 In building"", ""Other stainless steel gas stove"", ""Cleaning available during stay"", ""City skyline view"", ""Baby bath - available upon request"", ""Essentials"", ""Laundromat nearby"", ""Shared patio or balcony"", ""Microwave"", ""Pack \u2019n play/Travel crib - available upon request"", ""Portable fans"", ""Hair dryer"", ""Outdoor shower"", ""Clothing storage: closet"", ""High chair - available upon request"", ""Hot water"", ""Single level home"", ""Cooking basics"", ""Freezer"", ""Wifi"", ""Crib - available upon request""]",$185.00,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,6,12,21,278,2025-06-24,276,42,5,106,41,252,46620.0,2014-02-28,2025-06-11,4.76,4.79,4.68,4.77,4.78,4.75,4.58,ESFCTU000008067000117406000000000000000000HUTB0052712,t,1,1,0,0,2.0
8,357576,https://www.airbnb.com/rooms/357576,20250612050654,2025-06-24,city scrape,"Vintage Home ""El patio de Gracia""","Located in the heart of the Gràcia neighborhood, a cultural, cool and authentic neighborhood. Close to Diamant Plaça.<br />Singular flat at street level in the heart of the bohemian Gràcia district. It has it's own patio, where you can enjoy your breakfast, dinners or a quiet drink after a day in the hectic city life.<br />The house, since1850, has 3 bedrooms:<br />2 rooms with double bed (one is small)<br />1 bedroom with 1 single bed.","Fantastic, lively and very authentic neighborhood.<br />Very safe.",https://a0.muscache.com/pictures/airflow/Hosting-357576/original/3ea1e32c-a673-42b2-aa60-96aa1d2f6c71.jpg,1809535,https://www.airbnb.com/users/show/1809535,Silvia,2012-02-25,"Barcelona, Spain","Soy una persona seria, a la que le gusta la gente respetuosa y educada.
Me gusta la tranquilidad, las plantas, las antigüedades, los animales, el cine , la música y la comida bien hecha.
Un libro...Creación de Gore Vidal.
Películas hay tantas.. Farenheit 451 de Truffaut  me parece una pequeña maravilla.
Me gusta mucho la música, imposible decidirme, desde Dean Martin a AC/DC, cada estilo tiene su encanto.",within an hour,100%,100%,t,https://a0.muscache.com/im/users/1809535/profile_pic/1330216264/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1809535/profile_pic/1330216264/original.jpg?aki_policy=profile_x_medium,Vila de Gràcia,2.0,3.0,"['email', 'phone']",t,t,"Barcelona, Catalonia, Spain",la Vila de Gràcia,Gràcia,41.40508,2.15491,Entire home,Entire home/apt,3,1.0,1 bath,3.0,3.0,"[""Pack \u2019n play/Travel crib - always at the listing"", ""Blender"", ""Dishwasher"", ""Paid parking lot off premises"", ""Clothing storage: wardrobe and dresser"", ""Babysitter recommendations"", ""Other electric stove"", ""Hangers"", ""Central air conditioning"", ""Dedicated workspace"", ""Refrigerator"", ""Outdoor dining area"", ""Conditioner"", ""Luggage dropoff allowed"", ""Coffee"", ""Drying rack for clothing"", ""Books and reading material"", ""Body soap"", ""Mini fridge"", ""Extra pillows and blankets"", ""Wine glasses"", ""Room-darkening shades"", ""Hot water kettle"", ""Host greets you"", ""Private entrance"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Iron"", ""Shower gel"", ""Bed linens"", ""Cleaning products"", ""27 inch HDTV with Amazon Prime Video, Netflix"", ""Shampoo"", ""Toaster"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker, espresso machine, french press, Nespresso, pour-over coffee"", ""Stainless steel single oven"", ""Dining table"", ""Ceiling fan"", ""Central heating"", ""Pets allowed"", ""Essentials"", ""Standalone high chair - always at the listing"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Portable fans"", ""Hair dryer"", ""Waterfront"", ""Noise decibel monitors on property"", ""Free washer \u2013 In unit"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Cooking basics"", ""Freezer"", ""Single level home"", ""Wifi"", ""Game console: Nintendo Wii"", ""Children\u2019s books and toys"", ""Housekeeping available from 11:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Crib - available upon request""]",$254.00,2,10,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,6,9,239,2025-06-24,500,65,4,73,74,255,64770.0,2012-07-02,2025-06-19,4.91,4.93,4.93,4.99,4.99,4.96,4.86,HUTB-001176,f,2,2,0,0,3.16
19,384464,https://www.airbnb.com/rooms/384464,20250612050654,2025-06-25,city scrape,Paseo de Gracia / Plaza Catalunya,Apartment on the 7th floor of a historic and landmark and listed building. Une suite with bathroom and a huge dining room with a full kitchen that will make you feel relaxed and comfortable whether your trip is for pleasure or business.,,https://a0.muscache.com/pictures/4891550/cb368acb_original.jpg,674212,https://www.airbnb.com/users/show/674212,Juanmi,2011-06-07,"Barcelona, Spain","I discovered my true calling by renting Diagonal Home. I love getting my clients, meet people from other countries, broaden my horizons. I am happy to hear your words of appreciation and gratitude. I'm  perfectionist and very demanding and I like to offer my clients the highest quality, exclusivity,  luxury and the most comfort possible.
Manel.

He descubierto mi verdadera vocación con el alquiler de Diagonal Home. Me encanta recibir a mis clientes, conocer gente de otros paises, ampliar mis horizontes. Soy feliz al oir  vuestras palabras de satisfacción y agradecimiento. Me considero perfecionista y exigente y me gusta ofrecer a mis clientes la máxima calidad, exclusividad, lujo y confort posible.
Manel.


Nací y crecí en Barcelona donde me licencié en Matemáticas. Pero puedes encontrarme en cualquier rincón del mundo. Aunque hay algún continente que todavía no he visitado.
Siempre viajo con poco equipaje pero bien acompañado.
Y será un placer recibirte y hacer que tu estancia sea inmejorable.
Te espero. 
Juanmi

I was born and grew up in Barcelona where I majored in Mathematics. But you can find me anywhere in the world. Although there is a continent I have not yet visited.
Always travel with light luggage and good company.
And it will be a pleasure to welcome you and make your stay as good as it gets.
We'll be waiting for you.
Juanmi",within an hour,100%,81%,t,https://a0.muscache.com/im/pictures/user/User-674212/original/4e156f54-b9ce-4fed-9ce5-1ae37d232e70.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-674212/original/4e156f54-b9ce-4fed-9ce5-1ae37d232e70.jpeg?aki_policy=profile_x_medium,Dreta de l'Eixample,5.0,6.0,"['email', 'phone']",t,t,,la Dreta de l'Eixample,Eixample,41.38992,2.16974,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Host greets you"", ""Long term stays allowed"", ""TV with standard cable"", ""Bed linens"", ""Refrigerator"", ""Elevator"", ""Essentials"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Oven"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Washer"", ""Wifi"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Dishes and silverware"", ""Air conditioning"", ""Kitchen"", ""Microwave""]",$800.00,3,360,3.0,3.0,360.0,360.0,3.0,360.0,,t,25,55,85,356,2025-06-25,228,0,0,181,8,0,0.0,2012-04-25,2024-05-14,4.97,4.98,4.98,4.97,4.99,5.0,4.92,HUTB-011183,f,5,5,0,0,1.42
21,40983,https://www.airbnb.com/rooms/40983,20250612050654,2025-06-23,city scrape,Soho Colonial Eclectic Apartment,"Our cool and stylish Loft Classical Apartment with exposed open concept has a true city feeling! It fits 4 with 2 in the double bed and 2 in the sofa bed, and is centrally located just 5 blocks from La Pedrera. We do not have an elevator but we are on the first floor and just below a typical local brasserie. Enjoy an easy access to all major subway and bus lines!","Is a perfect neighborhood, close to Paseo de Gracia, with all the principals brands, La pedrera, Sagrada familia, etc... all that you have to visit, you will do walking in a modernism area! It is a very exiting walking areas close to the apartment.",https://a0.muscache.com/pictures/miso/Hosting-40983/original/eef27fa9-0cba-4b8c-bd2f-c5610f088dc2.jpeg,177617,https://www.airbnb.com/users/show/177617,Joaquin,2010-07-22,"Barcelona, Spain","Hello
I'm Joaquín, from Barcelona. I'm Architect. I work in my own business, Fernandez Architecture an international architecture and interior design firm. Recently with my partner we open our new Design Firm in Miami, Florida (USA). 
We are specialist int renovations, and build news apartments, houses, etc... all that you need to make a very good place to live!
Other interested thing that I do, is teaching! yes I'm teacher of interior Design and other subjects in High School. Is a passion for me, I enjoy stay in class with my pupils and show all the real things to become a real professional, hard work but it feel me plain!

I'm specialist in LEED construction and design, singular homes or all that you'll need to make a new experience enjoying your home!

I hope we'll could see you soon in one of my apartments in Barcelona!

See you!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/29994fcf-512c-4790-8b31-b74e7e9db2b1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/29994fcf-512c-4790-8b31-b74e7e9db2b1.jpg?aki_policy=profile_x_medium,Dreta de l'Eixample,12.0,16.0,"['email', 'phone', 'work_email']",t,t,"Barcelona, Catalonia, Spain",la Dreta de l'Eixample,Eixample,41.39631,2.16832,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Bed linens"", ""AC - split type ductless system"", ""Fast wifi \u2013 98 Mbps"", ""Hot water"", ""Room-darkening shades"", ""Books and reading material"", ""Cooking basics"", ""Coffee maker: pour-over coffee"", ""Franke electric stove"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Paid crib - available upon request"", ""Long term stays allowed"", ""Kitchen"", ""Toaster"", ""Luggage dropoff allowed"", ""Dining table"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Extra pillows and blankets"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Paid high chair - available upon request"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Paid parking off premises"", ""Refrigerator"", ""TV"", ""Heating"", ""Freezer"", ""Essentials""]",$158.00,2,364,1.0,2.0,364.0,364.0,2.0,364.0,,t,1,4,23,273,2025-06-23,393,73,7,100,61,255,40290.0,2011-06-16,2025-06-22,4.52,4.59,4.55,4.84,4.84,4.9,4.51,HUTB-001282,f,7,4,3,0,2.3
24,58512,https://www.airbnb.com/rooms/58512,20250612050654,2025-06-23,city scrape,Stylish & cozy 3BR near Sagrada Familia,"Welcome to my home!<br /><br />My lovely 3 bedroom apartment is located in a traditional Catalan neighborhood close to Hospital Sant Pau (10 min walk) and the iconic Sagrada Familia (20 min walk). <br />Gorgeous wooden floors, open ceilings, a modern and stylish decor and a beautifully integrated American kitchen add to the flat’s charm.","The apartment is located in Camp de l'arpa del Clot, which is a traditional residential neighborhood located close to the amazing Temple of Sagrada Familia (20 min walk), the modernist Hospital Sant Pau (15 min walk) and the center of Barcelona (15 min metro). <br />You will be located in a charming area with the best in the city’s everyday's life alongside many shops, bars, and terraces. You will have the chance to taste the typical Spanish and Catalan gastronomy in the restaurants in the area! Check Rogent street, a pedestrian street just 2 min. from the apartment, with plenty of tapas bars. Don't miss Tipo Tapa!<br /><br />This area is perfectly connected to the city center and you have different public transport connections, as well as a direct connection by train to the airport.",https://a0.muscache.com/pictures/92ddeb30-589a-4346-b065-4fce6ddc2946.jpg,280070,https://www.airbnb.com/users/show/280070,Cristina,2010-11-06,"Barcelona, Spain","I'm a lecturer in Digital Media.

I'm easy going and laid back. I love traveling and meeting new people.
I enjoy cooking and dancing!
",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-280070/original/9982af11-59ae-4cfa-b1e7-6fc594f7dfdb.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-280070/original/9982af11-59ae-4cfa-b1e7-6fc594f7dfdb.jpeg?aki_policy=profile_x_medium,El Camp de l'Arpa del Clot,1.0,1.0,"['email', 'phone']",t,t,"Barcelona, Catalonia, Spain",el Camp de l'Arpa del Clot,Sant Martí,41.41129,2.18193,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,3.0,"[""Bed linens"", ""Ceiling fan"", ""Oven"", ""Conditioner"", ""Coffee"", ""Hot water"", ""Room-darkening shades"", ""Books and reading material"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Bidet"", ""Kitchen"", ""Stove"", ""Toaster"", ""Bathtub"", ""Dining table"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Coffee maker"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""Blender"", ""TV"", ""Heating"", ""Freezer"", ""Essentials"", ""Air conditioning""]",$252.00,9,90,3.0,10.0,10.0,90.0,9.1,77.5,,t,0,8,11,41,2025-06-23,410,25,1,41,19,255,64260.0,2011-04-08,2025-06-10,4.5,4.54,4.47,4.67,4.78,4.39,4.52,HUTB-009592,f,1,1,0,0,2.37
25,68547,https://www.airbnb.com/rooms/68547,20250612050654,2025-06-22,city scrape,Spacious 2 bedroom flat special offer 40% OFF,"The flat is located right in the historical centre of barcelona in the area of gotico, 2 blocks from the sea and 1 min walk from the lower part of las ramblas. It's the most happening area in Barcelona, with easy and fast access to everything.","The flat is located two blocks from the sea, right in the heart of Barcelona, in the area of Gotico. The area is without doubt the most happening area in Barcelona, it offers great restaurants, a sparkling nightlife, a high concentration of museums and attractions, and it has something to offer for everyone, wether you are on a budget or not. For any members of the SOHO house who might be interested, the Barcelona one is situated about 2 minutes walk down the road.",https://a0.muscache.com/pictures/b4dd9551-b4fc-49b2-af51-c33bba34e79e.jpg,340570,https://www.airbnb.com/users/show/340570,Audun,2011-01-09,"Barcelona, Spain","Hello and welcome! I'm from Norway but made my way to Barcelona via London. I work in music, touring the world with bands, and run a live venue here. My recording studio near Park Güell is open to guests who’d like to check it out. I love staying active but also enjoy a good party. I'm always happy to share tips on the city, great places to eat, and things to do. I hope you have an amazing stay and an unforgettable holiday!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/28dbee3a-8fbc-42c7-b126-41ee0176c07c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/28dbee3a-8fbc-42c7-b126-41ee0176c07c.jpg?aki_policy=profile_x_medium,El Gòtic,2.0,5.0,"['email', 'phone']",t,t,"Barcelona, Catalonia, Spain",el Barri Gòtic,Ciutat Vella,41.3806,2.17796,Entire vacation home,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Coffee maker"", ""Cooking basics"", ""Patio or balcony"", ""Smoking allowed"", ""Washer"", ""Oven"", ""Kitchen"", ""Fast wifi \u2013 167 Mbps"", ""Dedicated workspace"", ""Dishes and silverware"", ""Refrigerator"", ""Iron"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Essentials"", ""TV with standard cable""]",$128.00,31,730,31.0,31.0,730.0,730.0,31.0,730.0,,t,24,54,84,359,2025-06-22,93,1,0,187,1,62,7936.0,2011-04-25,2024-09-08,4.75,4.65,4.31,4.92,4.93,4.9,4.67,,f,2,2,0,0,0.54
31,399772,https://www.airbnb.com/rooms/399772,20250612050654,2025-06-21,city scrape,Rocafort nice & bright 3 stops away Pza Cataluña,"Comfortable, nice and central  two bedroom  apartment in an old style, elevator building, in the Eixample Neighborhood.",,https://a0.muscache.com/pictures/miso/Hosting-399772/original/a69d900b-29bb-416a-9c59-7339e01210fa.jpeg,1995385,https://www.airbnb.com/users/show/1995385,Ana,2012-03-23,"Barcelona, Spain","Me gusta la gente, viajar, un buen libro, escuchar musica, pasear por la playa, la buena mesa con buenos amigos.",within an hour,100%,99%,t,https://a0.muscache.com/im/users/1995385/profile_pic/1336928456/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1995385/profile_pic/1336928456/original.jpg?aki_policy=profile_x_medium,La Nova Esquerra de l'Eixample,3.0,7.0,"['email', 'phone']",t,t,,la Nova Esquerra de l'Eixample,Eixample,41.38268,2.15044,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,2.0,"[""Bed linens"", ""Oven"", ""AC - split type ductless system"", ""Hot water"", ""Room-darkening shades"", ""Books and reading material"", ""Body soap"", ""Coffee maker: pour-over coffee"", ""Wifi"", ""Microwave"", ""Hangers"", ""Hair dryer"", ""Kitchen"", ""Induction stove"", ""Toaster"", ""Dining table"", ""Wine glasses"", ""Portable fans"", ""City skyline view"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Elevator"", ""Dedicated workspace"", ""Paid parking lot off premises"", ""Host greets you"", ""Iron"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Clothing storage: closet and wardrobe"", ""Cleaning products"", ""Shared beach access"", ""Shower gel"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Dishes and silverware"", ""Refrigerator"", ""32 inch HDTV"", ""Blender"", ""Heating"", ""Freezer"", ""Essentials""]",$178.00,2,10,2.0,3.0,1125.0,1125.0,2.0,1125.0,,t,13,24,43,167,2025-06-21,198,44,3,96,53,255,45390.0,2012-04-12,2025-06-15,4.87,4.92,4.91,4.87,4.92,4.76,4.75,HUTB-001948,f,3,3,0,0,1.23
